"id","learning_rate","num_hidden","num_neurons","dropout_hidden","mse","mse_validate"
146,0.01,5,200,0.55,0.0333325630040996,0.0313999442669764
152,0.04,1,400,0.55,0.0333392888530907,0.0310703869024407
945,0.14,4,200,0.95,0.0333429112841447,0.0309406600411552
111,0.01,3,100,0.55,0.0333442551907123,0.0309417360688819
327,0.04,1,200,0.65,0.0333547091101458,0.0311956547334675
862,0.04,3,400,0.9,0.0333564515958542,0.0314301515275771
509,0.1,2,100,0.75,0.0333580463962793,0.0309522800196498
824,0.1,5,100,0.9,0.0333589291000341,0.0309524461366834
924,0.1,5,100,0.95,0.0333622131319087,0.0309548717321688
433,0.06,2,200,0.7,0.0333634500101538,0.0314460377775284
422,0.04,5,100,0.7,0.0333730161823292,0.0314510489526404
864,0.1,3,400,0.9,0.0333972336179308,0.0309809133095573
322,0.04,5,100,0.65,0.0334094823919487,0.0309901069350565
820,0.14,4,100,0.9,0.033419403039212,0.0315091209087203
221,0.01,5,100,0.6,0.0334208493434221,0.030998664429419
661,0.01,3,400,0.8,0.0334249880240104,0.0315162268642605
930,0.14,1,200,0.95,0.0334494716554928,0.0310037611643532
17,0.04,4,100,0.5,0.0334574151018827,0.0315563268306447
216,0.01,4,100,0.6,0.033458131234563,0.0310269400912614
353,0.06,1,400,0.65,0.0334775556401573,0.0315582996519842
983,0.06,2,500,0.95,0.0334978881755056,0.0316063296248397
919,0.1,4,100,0.95,0.0334981606777794,0.0310576289792218
752,0.04,1,400,0.85,0.0334986766707377,0.0315941826462461
952,0.04,1,400,0.95,0.0335063914445512,0.0310652545598605
615,0.14,3,100,0.8,0.033508271428998,0.0316190073881831
908,0.06,2,100,0.95,0.03350980010368,0.0310665823541775
619,0.1,4,100,0.8,0.0335244293376277,0.0310779362023475
943,0.06,4,200,0.95,0.0335601683941105,0.0311057639559894
562,0.04,3,400,0.75,0.0335614655121517,0.0316844151778739
962,0.04,3,400,0.95,0.0335642860600512,0.0311089865872349
520,0.14,4,100,0.75,0.0335666629171629,0.0311108463654158
898,0.06,5,500,0.9,0.0335801452315079,0.0311214115671366
518,0.06,4,100,0.75,0.0335818578533351,0.0317088462424812
1,0.01,1,100,0.5,0.03358333252743,0.0317437631644065
750,0.14,5,200,0.85,0.0335856783480117,0.0317134887142513
543,0.06,4,200,0.75,0.0335856872444839,0.0317135051251576
244,0.1,4,200,0.6,0.0335875320807745,0.0317157192828293
149,0.1,5,200,0.55,0.0335881138261742,0.0317164482525551
617,0.04,4,100,0.8,0.0335898974577033,0.0317186108215556
709,0.1,2,100,0.85,0.0335934292779651,0.0317227979378756
905,0.14,1,100,0.95,0.0336086592658975,0.0311407147940456
343,0.06,4,200,0.65,0.0336114809123284,0.0311460870163464
412,0.04,3,100,0.7,0.0336123061041135,0.0311468180725755
928,0.06,1,200,0.95,0.0336353577529796,0.0311533429978251
42,0.04,4,200,0.5,0.033636643902963,0.0317751426123427
883,0.06,2,500,0.9,0.0336496021347476,0.0311762803247853
607,0.04,2,100,0.8,0.0336614266304623,0.0311858431497737
842,0.04,4,200,0.9,0.0336689008326303,0.0311916596558772
960,0.14,2,400,0.95,0.0336740320364966,0.0318198705877617
147,0.04,5,200,0.55,0.0337248637290197,0.0312365070718912
267,0.04,4,400,0.6,0.0337499626057876,0.0312566779887193
106,0.01,2,100,0.55,0.03377608637757,0.0312793051025806
417,0.04,4,100,0.7,0.0337905913387035,0.0319594333598238
115,0.14,3,100,0.55,0.0338090637821594,0.0313049596082218
719,0.1,4,100,0.85,0.0338126579716106,0.0313075772835209
718,0.06,4,100,0.85,0.0338246627141151,0.0313173599130916
974,0.1,5,400,0.95,0.0338257789226092,0.0313182701321028
407,0.04,2,100,0.7,0.0338261103942,0.0313199363182992
451,0.01,1,400,0.7,0.0338334714727991,0.0313963730391271
889,0.1,3,500,0.9,0.0338460122104249,0.0320251214178335
725,0.14,5,100,0.85,0.0338509186992081,0.0320309205997556
571,0.01,5,400,0.75,0.0338556495465974,0.031342676313423
148,0.06,5,200,0.55,0.0339003684947932,0.0320892593906744
317,0.04,4,100,0.65,0.0339076552168273,0.0320978344745459
879,0.1,1,500,0.9,0.0339127917631515,0.0320655672868367
320,0.14,4,100,0.65,0.0339334360167887,0.0314066278973892
439,0.1,3,200,0.7,0.0339461552662096,0.0321434311243305
739,0.1,3,200,0.85,0.0339521643080526,0.0314221105516622
686,0.01,3,500,0.8,0.0339530191772816,0.0314228491174399
948,0.06,5,200,0.95,0.0339679548699305,0.0314351666122055
107,0.04,2,100,0.55,0.0339784731947615,0.031441600460442
909,0.1,2,100,0.95,0.0339992310092746,0.0314611311013595
12,0.04,3,100,0.5,0.0340098189311743,0.0314694162635554
121,0.01,5,100,0.55,0.0340257049358359,0.0314831327975095
832,0.04,2,200,0.9,0.034044642583901,0.0314989273995507
505,0.14,1,100,0.75,0.0340536419626077,0.0315027885864194
957,0.04,2,400,0.95,0.0340716776972204,0.0315215129774345
450,0.14,5,200,0.7,0.0340733910185455,0.0315229274640294
622,0.04,5,100,0.8,0.0340804217502623,0.0315288087579318
785,0.14,2,500,0.85,0.0340838626807217,0.0323080310757841
629,0.1,1,200,0.8,0.0340979745574013,0.0322987549348561
533,0.06,2,200,0.75,0.0340991774721273,0.0323181163839751
308,0.06,2,100,0.65,0.0340999229500308,0.0315451544842781
913,0.06,3,100,0.95,0.0341072581413005,0.0315512872867617
833,0.06,2,200,0.9,0.03412092854782,0.0323468937510854
854,0.1,1,400,0.9,0.0341235822858984,0.0323634322591487
423,0.06,5,100,0.7,0.0341481035436025,0.0315855924961958
847,0.04,5,200,0.9,0.0341517067680034,0.0315886239925763
21,0.01,5,100,0.5,0.0341558129124501,0.0315920779804297
297,0.04,5,500,0.6,0.03417811600519,0.0316108541092588
504,0.1,1,100,0.75,0.0342042074809716,0.0323530982960966
744,0.1,4,200,0.85,0.0342244499551399,0.0324667931057157
774,0.1,5,400,0.85,0.034229691688867,0.032472842860109
929,0.1,1,200,0.95,0.0342303215326485,0.0316490918838146
6,0.01,2,100,0.5,0.0342339264287364,0.0324767803405808
584,0.1,2,500,0.75,0.0342411582213777,0.0324648481966444
208,0.06,2,100,0.6,0.0342561699968749,0.0325004440928007
637,0.04,3,200,0.8,0.03426556933675,0.0316847857405947
715,0.14,3,100,0.85,0.0342755360630934,0.0316932767053347
604,0.1,1,100,0.8,0.0342786586995285,0.0325189116857313
999,0.1,5,500,0.95,0.0342965468593056,0.0317111243500124
496,0.01,5,500,0.7,0.0343135378623358,0.0325693963741647
845,0.14,4,200,0.9,0.034327142266754,0.031737151424699
748,0.06,5,200,0.85,0.0343335969477187,0.0317426485501952
517,0.04,4,100,0.75,0.0343406048177614,0.0317486216634269
222,0.04,5,100,0.6,0.0344105608007664,0.0326806527454362
468,0.06,4,400,0.7,0.0344219815008801,0.0326937040391349
914,0.1,3,100,0.95,0.0344347235282102,0.0318290461915317
207,0.04,2,100,0.6,0.0344484920575986,0.0318408142606729
944,0.1,4,200,0.95,0.0344563944255296,0.0318476240731409
640,0.14,3,200,0.8,0.0344866281769776,0.032767589062013
256,0.01,2,400,0.6,0.0344919357020062,0.0327768269897672
815,0.14,3,100,0.9,0.0345321233285154,0.0319127110275764
802,0.04,1,100,0.9,0.0345340812896147,0.0319187451666307
918,0.06,4,100,0.95,0.0345722107284418,0.0319472654370591
733,0.06,2,200,0.85,0.0345780982314106,0.0328729607074436
809,0.1,2,100,0.9,0.0345819863285865,0.0328764141197217
225,0.14,5,100,0.6,0.0345970547828637,0.031968713048458
954,0.1,1,400,0.95,0.0346008000159072,0.0328947237644089
822,0.04,5,100,0.9,0.0346081545758515,0.0319783040470763
612,0.04,3,100,0.8,0.0346111197091046,0.0319808492854026
827,0.04,1,200,0.9,0.0346299986118123,0.0320075946350425
573,0.06,5,400,0.75,0.0346510999374272,0.03201545699506
556,0.01,2,400,0.75,0.0346597374862082,0.0320217600685023
782,0.04,2,500,0.85,0.0346617894036093,0.0329665315046438
404,0.1,1,100,0.7,0.0346856997662148,0.0319902812938886
512,0.04,3,100,0.75,0.0346917987335879,0.0330007757801372
776,0.01,1,500,0.85,0.0347244891048311,0.0320548048875439
209,0.1,2,100,0.6,0.0347322393256432,0.0320783278362906
461,0.01,3,400,0.7,0.034733384000831,0.0320874093641096
608,0.06,2,100,0.8,0.0347355260954255,0.0320878173399085
18,0.06,4,100,0.5,0.0347533055294224,0.033070353327133
391,0.01,4,500,0.65,0.0347734888073511,0.0330931559936731
767,0.04,4,400,0.85,0.0347749584646364,0.033094813263137
46,0.01,5,200,0.5,0.0347945286863017,0.0331169055713695
825,0.14,5,100,0.9,0.0348132270592998,0.0321563271605364
738,0.06,3,200,0.85,0.0348479424182989,0.0321866213631676
534,0.1,2,200,0.75,0.0348608093581842,0.0331902640672021
988,0.06,3,500,0.95,0.034903287744634,0.0322349654377996
123,0.06,5,100,0.55,0.0349179961644167,0.0322478364412412
635,0.14,2,200,0.8,0.0349348564101746,0.0332759097854262
828,0.06,1,200,0.9,0.0349824384091823,0.0333282064322405
232,0.04,2,200,0.6,0.0350013469810976,0.0333486335229715
413,0.06,3,100,0.7,0.0350152095930126,0.0333652592564311
859,0.1,2,400,0.9,0.0350578773431434,0.0323701817458486
392,0.04,4,500,0.65,0.0350609834110698,0.0323731778702045
605,0.14,1,100,0.8,0.035069623938442,0.0334044057645421
266,0.01,4,400,0.6,0.0350743550281662,0.032385076920931
713,0.06,3,100,0.85,0.0350770496680094,0.0334345891639967
749,0.1,5,200,0.85,0.0350903186586921,0.033449447757786
613,0.06,3,100,0.8,0.0351196694426971,0.0324248928629477
903,0.06,1,100,0.95,0.0351348186252958,0.0324410876972732
488,0.06,3,500,0.7,0.0352315047366389,0.0325252526961207
614,0.1,3,100,0.8,0.0352559299937039,0.0325452245202445
648,0.06,5,200,0.8,0.0352633332953773,0.0325517460154006
324,0.1,5,100,0.65,0.0352925153642689,0.0325775704809539
964,0.1,3,400,0.95,0.0353095280294513,0.0325926378420448
794,0.1,4,500,0.85,0.035316466016325,0.0337020425377314
938,0.06,3,200,0.95,0.0353219577874865,0.0326036441784609
557,0.04,2,400,0.75,0.0354136558081241,0.0326824819074428
316,0.01,4,100,0.65,0.0354408514475127,0.0327091419710242
513,0.06,3,100,0.75,0.0354448209679647,0.0327126268050866
325,0.14,5,100,0.65,0.0354648142263641,0.0338670671657771
745,0.14,4,200,0.85,0.0354648389320933,0.0338670946557121
973,0.06,5,400,0.95,0.0354792602481461,0.0327432977024141
508,0.06,2,100,0.75,0.0354933540342757,0.0327566981358536
311,0.01,3,100,0.65,0.0354952641316524,0.0327572782173023
444,0.1,4,200,0.7,0.035501007683685,0.0327626452564172
620,0.14,4,100,0.8,0.0355341475072411,0.0327921523003643
323,0.06,5,100,0.65,0.0355466573683519,0.0328032975976836
243,0.06,4,200,0.6,0.0355476605040524,0.0328041408872892
965,0.14,3,400,0.95,0.0355911321573567,0.0328429391753855
848,0.06,5,200,0.9,0.035606775316048,0.0328568957610187
937,0.04,3,200,0.95,0.0356424180189342,0.0328887057885412
304,0.1,1,100,0.65,0.0356582145105301,0.0329656460516516
933,0.06,2,200,0.95,0.0356653584492549,0.0329090744558681
812,0.04,3,100,0.9,0.0356889850921231,0.0329303046531954
603,0.06,1,100,0.8,0.0356942390572228,0.0341185449028707
537,0.04,3,200,0.75,0.0357008760561837,0.0329409772792943
676,0.01,1,500,0.8,0.0357160830892498,0.0330095858963127
634,0.1,2,200,0.8,0.0357658799301232,0.0330029932996718
448,0.06,5,200,0.7,0.0358789406590139,0.0343253567260056
538,0.06,3,200,0.75,0.0359047635102081,0.033123747457997
598,0.06,5,500,0.75,0.0359397578237285,0.0331550051556881
651,0.01,1,400,0.8,0.0359424427405673,0.0331404543221019
985,0.14,2,500,0.95,0.0359746942518788,0.0344308070046634
963,0.06,3,400,0.95,0.03601167714761,0.033219661254947
707,0.04,2,100,0.85,0.0360248726704754,0.0332314815898876
823,0.06,5,100,0.9,0.0360419324914141,0.0332468739600755
705,0.14,1,100,0.85,0.0360749123383687,0.0345431848858992
436,0.01,3,200,0.7,0.0360767071465365,0.0332781870481679
982,0.04,2,500,0.95,0.0360830420699742,0.0332842580478212
723,0.06,5,100,0.85,0.0361135823521004,0.0345836608832935
3,0.06,1,100,0.5,0.0361324508346064,0.03329189429239
303,0.06,1,100,0.65,0.0361500111923703,0.0332896322712078
519,0.1,4,100,0.75,0.0361666760580596,0.0346419889306375
101,0.01,1,100,0.55,0.0361693399292224,0.0346302316302037
729,0.1,1,200,0.85,0.0361747005979412,0.0346514165122566
507,0.04,2,100,0.75,0.0362097680059948,0.033398636941164
882,0.04,2,500,0.9,0.0362341985144706,0.0334223987312143
844,0.1,4,200,0.9,0.0362432286842051,0.0334283343732263
977,0.04,1,500,0.95,0.0362812817518501,0.0334598504806089
994,0.1,4,500,0.95,0.0363168701479028,0.0348067599105891
33,0.06,2,200,0.5,0.0363280649899416,0.0335172411207285
241,0.01,4,200,0.6,0.036366836295507,0.0348614813966647
227,0.04,1,200,0.6,0.0363921347177013,0.0348886295608991
419,0.1,4,100,0.7,0.0364023755507962,0.0335722140798911
949,0.1,5,200,0.95,0.0364146153795678,0.0335832987016371
503,0.06,1,100,0.75,0.0364326186210522,0.034928762999588
341,0.01,4,200,0.65,0.0364346680498849,0.0336014477447373
885,0.14,2,500,0.9,0.0364379833164105,0.0336041629195886
618,0.06,4,100,0.8,0.0364835133730054,0.0336457070798879
874,0.1,5,400,0.9,0.0365527854829097,0.0337085186951752
702,0.04,1,100,0.85,0.0365929630502729,0.0337365265750259
932,0.04,2,200,0.95,0.0366053542630926,0.033756453609385
984,0.1,2,500,0.95,0.0366106847240892,0.0351282849127567
432,0.04,2,200,0.7,0.0366159846595589,0.033761486252531
418,0.06,4,100,0.7,0.0366341739643161,0.033782395306283
630,0.14,1,200,0.8,0.0366856656920496,0.0351862604288253
766,0.01,4,400,0.85,0.0367066413305742,0.0338482390017405
628,0.06,1,200,0.8,0.0367088732276873,0.0352256466526086
712,0.04,3,100,0.85,0.0367173884065776,0.0338580041571827
416,0.01,4,100,0.7,0.0367511820360469,0.0338887342098045
96,0.01,5,500,0.5,0.0367806742919538,0.0339154340055648
187,0.04,3,500,0.55,0.0367856585927255,0.0353189415256982
336,0.01,3,200,0.65,0.0367857990493205,0.0339200716778872
779,0.1,1,500,0.85,0.0368355253555855,0.0353219902200321
805,0.14,1,100,0.9,0.0368899925585367,0.0340238631008704
515,0.14,3,100,0.75,0.0369100086323862,0.0340332994756045
724,0.1,5,100,0.85,0.036934516426092,0.0340556934268901
995,0.14,4,500,0.95,0.037007551239803,0.0341223059136169
198,0.06,5,500,0.55,0.0370280468371191,0.0341410000435726
860,0.14,2,400,0.9,0.0370327016346895,0.0341442264753913
596,0.01,5,500,0.75,0.0370397533933181,0.0341516996534187
708,0.06,2,100,0.85,0.0370867980140808,0.0341940376032255
958,0.06,2,400,0.95,0.0370992820569983,0.0342062968297934
853,0.06,1,400,0.9,0.0371699453354814,0.0342775141738623
568,0.06,4,400,0.75,0.0372580290515424,0.0343510765426307
319,0.1,4,100,0.65,0.0372641840256957,0.0343568315894858
547,0.04,5,200,0.75,0.0373187667515783,0.0358986474200693
631,0.01,2,200,0.8,0.0373637653455838,0.0344511244860103
645,0.14,4,200,0.8,0.0374024219126344,0.0344834072526193
124,0.1,5,100,0.55,0.0374395666510307,0.0360295740813748
734,0.1,2,200,0.85,0.0375179855337369,0.0345906450003894
425,0.14,5,100,0.7,0.0375846474650851,0.034650541579952
939,0.1,3,200,0.95,0.0375925702302211,0.0361952142652923
377,0.04,1,500,0.65,0.0375958536536622,0.034542598657218
502,0.04,1,100,0.75,0.0375995860712233,0.0346343475959036
675,0.14,5,400,0.8,0.0376604355368804,0.0362686177300448
791,0.01,4,500,0.85,0.0377165417019455,0.0347717126095137
917,0.04,4,100,0.95,0.0377482946137225,0.0348008895470567
141,0.01,4,200,0.55,0.0378164682619597,0.0348635591567582
5,0.14,1,100,0.5,0.0378481057036197,0.0348836295051271
942,0.04,4,200,0.95,0.0378889194712709,0.0349302641625922
481,0.01,2,500,0.7,0.0378949581863232,0.0365246621433801
839,0.1,3,200,0.9,0.0379058645669925,0.0349458592604944
814,0.1,3,100,0.9,0.0379553571082405,0.0349914350205461
231,0.01,2,200,0.6,0.037978057366005,0.036607386693663
24,0.1,5,100,0.5,0.037982334142999,0.035016299128154
743,0.06,4,200,0.85,0.0380570373826555,0.0350851380791514
722,0.04,5,100,0.85,0.0381001142080235,0.0351248568171679
894,0.1,4,500,0.9,0.0381473928188362,0.0367942093267815
807,0.04,2,100,0.9,0.0381770273931886,0.0351960870261162
922,0.04,5,100,0.95,0.0381916945949506,0.0352093429799853
22,0.04,5,100,0.5,0.0381981064099309,0.0368488413380735
576,0.01,1,500,0.75,0.0382244238378282,0.0369164026023918
427,0.04,1,200,0.7,0.0382734467981755,0.0368990776168966
402,0.04,1,100,0.7,0.0383617131062339,0.0352510686744024
778,0.06,1,500,0.85,0.0383733391614139,0.0370128749187657
695,0.14,4,500,0.8,0.0384091431594658,0.0370759593717927
730,0.14,1,200,0.85,0.038474023398377,0.0354605398663251
361,0.01,3,400,0.65,0.0384756406629876,0.0354717535550058
877,0.04,1,500,0.9,0.0384794455449397,0.0355079332307056
817,0.04,4,100,0.9,0.0384980163724011,0.03549237120332
642,0.04,4,200,0.8,0.0385204655209489,0.0371956818208473
835,0.14,2,200,0.9,0.0385206313883036,0.0355135305732182
357,0.04,2,400,0.65,0.0385322706196819,0.0355284812699101
632,0.04,2,200,0.8,0.0386126955282752,0.0355996453395011
410,0.14,2,100,0.7,0.0386363142516198,0.035611144827177
989,0.1,3,500,0.95,0.0387474775070614,0.0357233376275215
182,0.04,2,500,0.55,0.0387497019860138,0.0356853828379377
251,0.01,1,400,0.6,0.038813802296853,0.0374954687141632
117,0.04,4,100,0.55,0.0388169243194782,0.0357876764877503
471,0.01,5,400,0.7,0.0388485835085561,0.0375480039590008
566,0.01,4,400,0.75,0.0390048101109009,0.0359619371486723
597,0.04,5,500,0.75,0.0390048690791024,0.0359620420195743
437,0.04,3,200,0.7,0.039006761560245,0.0359632685245053
773,0.06,5,400,0.85,0.0390786317903855,0.0377946310544146
694,0.1,4,500,0.8,0.0391033925804796,0.0378211796798412
742,0.04,4,200,0.85,0.0391691822851078,0.0378916218707675
786,0.01,3,500,0.85,0.0391945944265637,0.0361382072831288
205,0.14,1,100,0.6,0.0392383079163445,0.0379547257112855
321,0.01,5,100,0.65,0.0392752196081356,0.0362131879082007
524,0.1,5,100,0.75,0.0392888806679098,0.0362258885980385
975,0.14,5,400,0.95,0.039296774446427,0.0380282091750221
710,0.14,2,100,0.85,0.0392990065891113,0.03803083386888
421,0.01,5,100,0.7,0.0393181073694811,0.0362530663864156
315,0.14,3,100,0.65,0.0393302372530553,0.0380640706200582
935,0.14,2,200,0.95,0.0393413728087405,0.0380758910104441
980,0.14,1,500,0.95,0.039347437910118,0.0380837506624654
301,0.01,1,100,0.65,0.0393706439257904,0.0362149894101413
348,0.06,5,200,0.65,0.0394380863181296,0.0363646863459354
102,0.04,1,100,0.55,0.0395130988267706,0.0364401436415411
998,0.06,5,500,0.95,0.0395131768291871,0.0364345764118707
875,0.14,5,400,0.9,0.0395147336439691,0.0364360258736273
540,0.14,3,200,0.75,0.0395284510349454,0.036449127995204
302,0.04,1,100,0.65,0.0395565748683418,0.0365464418296623
697,0.04,5,500,0.8,0.0395852918670645,0.0365017285472179
528,0.06,1,200,0.75,0.0396285111746814,0.0384001513212958
335,0.14,2,200,0.65,0.039667579034547,0.0366048111264579
312,0.04,3,100,0.65,0.0396897185650078,0.0365990804668529
215,0.14,3,100,0.6,0.0397106080677698,0.0366188863635012
238,0.06,3,200,0.6,0.0397250499085787,0.0384863507822618
403,0.06,1,100,0.7,0.0398279584966674,0.0385691704274205
940,0.14,3,200,0.95,0.0399575400841887,0.0368487791884284
338,0.06,3,200,0.65,0.0400925817091326,0.0388782624964044
950,0.14,5,200,0.95,0.0402461771584671,0.0371183335175098
583,0.06,2,500,0.75,0.0402739446438743,0.0371529777468289
759,0.1,2,400,0.85,0.0403165752307803,0.037189099040897
703,0.06,1,100,0.85,0.0403429543560545,0.0371957651994764
346,0.01,5,200,0.65,0.0403660440323349,0.0391695912832905
218,0.06,4,100,0.6,0.0404308265567524,0.0372909669535506
829,0.1,1,200,0.9,0.0404394398501811,0.0373558423452943
31,0.01,2,200,0.5,0.0404473290151331,0.0372777684722765
226,0.01,1,200,0.6,0.0404822892804682,0.0373274666459484
668,0.06,4,400,0.8,0.0404995021525416,0.0373552135510315
332,0.04,2,200,0.65,0.0407086785651953,0.0375708608884925
947,0.04,5,200,0.95,0.0407170877085101,0.0375588967777774
126,0.01,1,200,0.55,0.0407537403055764,0.0396089755683275
443,0.06,4,200,0.7,0.040803159254824,0.0396346883911781
753,0.06,1,400,0.85,0.0408321257101039,0.0376906582994683
747,0.04,5,200,0.85,0.0410425862966898,0.0378639503826278
