"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
208,0.06,2,100,0.6,0.558974358974359,0.50531914893617
211,0.01,3,100,0.6,0.558974358974359,0.446808510638298
255,0.14,1,400,0.6,0.558974358974359,0.462765957446808
256,0.01,2,400,0.6,0.558974358974359,0.553191489361702
281,0.01,2,500,0.6,0.558974358974359,0.707446808510638
313,0.06,3,100,0.65,0.558974358974359,0.425531914893617
328,0.06,1,200,0.65,0.558974358974359,0.638297872340426
369,0.1,4,400,0.65,0.558974358974359,0.414893617021277
439,0.1,3,200,0.7,0.558974358974359,0.468085106382979
477,0.04,1,500,0.7,0.558974358974359,0.49468085106383
557,0.04,2,400,0.75,0.558974358974359,0.473404255319149
584,0.1,2,500,0.75,0.558974358974359,0.393617021276596
642,0.04,4,200,0.8,0.558974358974359,0.521276595744681
779,0.1,1,500,0.85,0.558974358974359,0.48936170212766
802,0.04,1,100,0.9,0.558974358974359,0.49468085106383
807,0.04,2,100,0.9,0.558974358974359,0.707446808510638
841,0.01,4,200,0.9,0.558974358974359,0.468085106382979
852,0.04,1,400,0.9,0.558974358974359,0.335106382978723
853,0.06,1,400,0.9,0.558974358974359,0.457446808510638
889,0.1,3,500,0.9,0.558974358974359,0.473404255319149
892,0.04,4,500,0.9,0.558974358974359,0.48936170212766
962,0.04,3,400,0.95,0.558974358974359,0.468085106382979
69,0.1,4,400,0.5,0.553846153846154,0.468085106382979
120,0.14,4,100,0.55,0.553846153846154,0.707446808510638
207,0.04,2,100,0.6,0.553846153846154,0.457446808510638
341,0.01,4,200,0.65,0.553846153846154,0.468085106382979
361,0.01,3,400,0.65,0.553846153846154,0.446808510638298
385,0.14,2,500,0.65,0.553846153846154,0.51063829787234
401,0.01,1,100,0.7,0.553846153846154,0.675531914893617
451,0.01,1,400,0.7,0.553846153846154,0.441489361702128
513,0.06,3,100,0.75,0.553846153846154,0.515957446808511
535,0.14,2,200,0.75,0.553846153846154,0.462765957446808
536,0.01,3,200,0.75,0.553846153846154,0.718085106382979
606,0.01,2,100,0.8,0.553846153846154,0.670212765957447
615,0.14,3,100,0.8,0.553846153846154,0.707446808510638
626,0.01,1,200,0.8,0.553846153846154,0.50531914893617
640,0.14,3,200,0.8,0.553846153846154,0.51063829787234
650,0.14,5,200,0.8,0.553846153846154,0.707446808510638
658,0.06,2,400,0.8,0.553846153846154,0.345744680851064
824,0.1,5,100,0.9,0.553846153846154,0.707446808510638
880,0.14,1,500,0.9,0.553846153846154,0.5
942,0.04,4,200,0.95,0.553846153846154,0.441489361702128
952,0.04,1,400,0.95,0.553846153846154,0.329787234042553
10,0.14,2,100,0.5,0.548717948717949,0.473404255319149
25,0.14,5,100,0.5,0.548717948717949,0.696808510638298
85,0.14,2,500,0.5,0.548717948717949,0.457446808510638
177,0.04,1,500,0.55,0.548717948717949,0.462765957446808
254,0.1,1,400,0.6,0.548717948717949,0.654255319148936
280,0.14,1,500,0.6,0.548717948717949,0.468085106382979
435,0.14,2,200,0.7,0.548717948717949,0.50531914893617
548,0.06,5,200,0.75,0.548717948717949,0.702127659574468
568,0.06,4,400,0.75,0.548717948717949,0.303191489361702
867,0.04,4,400,0.9,0.548717948717949,0.393617021276596
991,0.01,4,500,0.95,0.548717948717949,0.340425531914894
999,0.1,5,500,0.95,0.548717948717949,0.484042553191489
18,0.06,4,100,0.5,0.543589743589744,0.473404255319149
56,0.01,2,400,0.5,0.543589743589744,0.718085106382979
67,0.04,4,400,0.5,0.543589743589744,0.473404255319149
155,0.14,1,400,0.55,0.543589743589744,0.659574468085106
253,0.06,1,400,0.6,0.543589743589744,0.696808510638298
295,0.14,4,500,0.6,0.543589743589744,0.680851063829787
303,0.06,1,100,0.65,0.543589743589744,0.664893617021277
440,0.14,3,200,0.7,0.543589743589744,0.452127659574468
467,0.04,4,400,0.7,0.543589743589744,0.478723404255319
524,0.1,5,100,0.75,0.543589743589744,0.702127659574468
673,0.06,5,400,0.8,0.543589743589744,0.648936170212766
742,0.04,4,200,0.85,0.543589743589744,0.707446808510638
783,0.06,2,500,0.85,0.543589743589744,0.696808510638298
796,0.01,5,500,0.85,0.543589743589744,0.686170212765957
825,0.14,5,100,0.9,0.543589743589744,0.468085106382979
851,0.01,1,400,0.9,0.543589743589744,0.478723404255319
951,0.01,1,400,0.95,0.543589743589744,0.702127659574468
968,0.06,4,400,0.95,0.543589743589744,0.404255319148936
31,0.01,2,200,0.5,0.538461538461538,0.329787234042553
42,0.04,4,200,0.5,0.538461538461538,0.473404255319149
133,0.06,2,200,0.55,0.538461538461538,0.436170212765957
180,0.14,1,500,0.55,0.538461538461538,0.436170212765957
189,0.1,3,500,0.55,0.538461538461538,0.691489361702128
197,0.04,5,500,0.55,0.538461538461538,0.702127659574468
227,0.04,1,200,0.6,0.538461538461538,0.696808510638298
301,0.01,1,100,0.65,0.538461538461538,0.691489361702128
419,0.1,4,100,0.7,0.538461538461538,0.632978723404255
