"id","learning_rate","num_hidden","num_neurons","dropout_hidden","mse","mse_validate"
762,0.04,3,400,0.85,1.07672084725026,1.30567437023419
793,0.06,4,500,0.85,1.07783219000367,1.22115642401564
928,0.06,1,200,0.95,1.07811960214107,1.3115177389711
318,0.06,4,100,0.65,1.07857378567263,1.22163099752511
315,0.14,3,100,0.65,1.07896706311837,1.30876546771632
91,0.01,4,500,0.5,1.0809591441979,1.22310860522128
393,0.06,4,500,0.65,1.08099216462751,1.22317153014592
436,0.01,3,200,0.7,1.08101033070237,1.31153426667122
505,0.14,1,100,0.75,1.08108358897858,1.32520740931013
137,0.04,3,200,0.55,1.08242731264357,1.31344225852557
898,0.06,5,500,0.9,1.08583265274083,1.3179980656483
322,0.04,5,100,0.65,1.08779608842431,1.22765594311512
349,0.1,5,200,0.65,1.0881222186516,1.32105839361015
644,0.1,4,200,0.8,1.08813521425991,1.22788003305034
319,0.1,4,100,0.65,1.08823038338427,1.32120028509959
900,0.14,5,500,0.9,1.08924117632693,1.22861960725725
888,0.06,3,500,0.9,1.0911927305763,1.32514456835681
266,0.01,4,400,0.6,1.09123593605017,1.22995698805724
513,0.06,3,100,0.75,1.09222391773386,1.32650463765105
734,0.1,2,200,0.85,1.09299849958859,1.23052568063929
533,0.06,2,200,0.75,1.09343541605284,1.32851593420539
535,0.14,2,200,0.75,1.09356299788286,1.32695610517887
733,0.06,2,200,0.85,1.09400133413157,1.32896881348871
918,0.06,4,100,0.95,1.09667496600012,1.3323861405432
538,0.06,3,200,0.75,1.09669571894469,1.23364605079227
940,0.14,3,200,0.95,1.09702385017468,1.23389091152763
112,0.04,3,100,0.55,1.09780255038925,1.33381685688455
6,0.01,2,100,0.5,1.09837905519946,1.3347109612823
307,0.04,2,100,0.65,1.09877979085873,1.33566289447669
509,0.1,2,100,0.75,1.09920516503159,1.33553821363407
713,0.06,3,100,0.85,1.0992912499626,1.33582121135815
596,0.01,5,500,0.75,1.09937924395893,1.23551036398518
825,0.14,5,100,0.9,1.10090230613847,1.33792878068159
681,0.01,2,500,0.8,1.10090236984839,1.33808451949191
696,0.01,5,500,0.8,1.10221225610814,1.33963941046106
893,0.06,4,500,0.9,1.10252557756241,1.34004801743968
514,0.1,3,100,0.75,1.1039644314747,1.34192211650784
592,0.04,4,500,0.75,1.10538586612097,1.34377704566297
422,0.04,5,100,0.7,1.10577875283256,1.23996354355949
577,0.04,1,500,0.75,1.10591814026472,1.35319862400809
116,0.01,4,100,0.55,1.10704565558893,1.34592199450351
309,0.1,2,100,0.65,1.10746099221348,1.23808907286317
647,0.04,5,200,0.8,1.10833201297215,1.34759100609378
691,0.01,4,500,0.8,1.10912169570968,1.34861262630928
624,0.1,5,100,0.8,1.10992432733055,1.34964964694721
525,0.14,5,100,0.75,1.10993182983814,1.24289169113061
832,0.04,2,200,0.9,1.11032852873833,1.35014932367057
532,0.04,2,200,0.75,1.11145089655379,1.35137339092722
446,0.01,5,200,0.7,1.11151227374842,1.35169855207793
688,0.06,3,500,0.8,1.11151672733926,1.24400127549301
341,0.01,4,200,0.65,1.11231780391762,1.35273843561619
353,0.06,1,400,0.65,1.11294886151211,1.16925155751565
22,0.04,5,100,0.5,1.11299984569355,1.24507270712986
372,0.04,5,400,0.65,1.11328243483413,1.35397799023197
597,0.04,5,500,0.75,1.11337618058899,1.35409868023724
768,0.06,4,400,0.85,1.11347997813739,1.35423195752647
788,0.06,3,500,0.85,1.11376857571435,1.24559496060641
208,0.06,2,100,0.6,1.11520154970707,1.24524557626469
984,0.1,2,500,0.95,1.11629204484121,1.35785981248894
847,0.04,5,200,0.9,1.11670160683793,1.35836774378024
607,0.04,2,100,0.8,1.11827902179362,1.24816046907396
717,0.04,4,100,0.85,1.1184175919555,1.36056445712386
797,0.04,5,500,0.85,1.12268602276144,1.25204839222295
214,0.1,3,100,0.6,1.12290455911362,1.36629009574157
698,0.06,5,500,0.8,1.12290513514517,1.25220782515866
432,0.04,2,200,0.7,1.12342202025596,1.25180302873103
48,0.06,5,200,0.5,1.12403307589119,1.25302689078484
37,0.04,3,200,0.5,1.12617999708231,1.37045746725402
542,0.04,4,200,0.75,1.1277630908215,1.25575557469872
106,0.01,2,100,0.55,1.12884440667615,1.37348868627064
710,0.14,2,100,0.85,1.12891411135017,1.2564335274884
677,0.04,1,500,0.8,1.13180845925457,1.19737612228924
67,0.04,4,400,0.5,1.13219776784916,1.37802916761692
507,0.04,2,100,0.75,1.13235573892195,1.25832784789288
714,0.1,3,100,0.85,1.13257064722527,1.2592923885545
862,0.04,3,400,0.9,1.13741556045189,1.38463103441379
362,0.04,3,400,0.65,1.13859008653383,1.38611258331374
512,0.04,3,100,0.75,1.13866324129637,1.26380922714708
547,0.04,5,200,0.75,1.13895975556872,1.38656896369366
10,0.14,2,100,0.5,1.14075722378575,1.39251873132343
985,0.14,2,500,0.95,1.14185639933456,1.26631689338601
12,0.04,3,100,0.5,1.1440276701524,1.26795590895887
431,0.01,2,200,0.7,1.14534196922538,1.39509942317838
664,0.1,3,400,0.8,1.14687007591395,1.26992070630888
777,0.04,1,500,0.85,1.1481567590294,1.21557876700004
707,0.04,2,100,0.85,1.14833600239443,1.3983262964553
648,0.06,5,200,0.8,1.14847576799968,1.39845665754963
783,0.06,2,500,0.85,1.14855228812242,1.27066140886414
308,0.06,2,100,0.65,1.15100692066174,1.40141199050032
539,0.1,3,200,0.75,1.15156017660786,1.27351082173068
842,0.04,4,200,0.9,1.15190084582889,1.40271404764546
785,0.14,2,500,0.85,1.15205617579803,1.40380911372649
23,0.06,5,100,0.5,1.15277790293173,1.40380271628303
312,0.04,3,100,0.65,1.15410227364226,1.27545497439744
934,0.1,2,200,0.95,1.15518323676579,1.27623955517711
256,0.01,2,400,0.6,1.15654741211673,1.27555252347805
632,0.04,2,200,0.8,1.15722875676212,1.27811319938515
873,0.06,5,400,0.9,1.15744310833309,1.2779928653328
804,0.1,1,100,0.9,1.15888602793611,1.26110228025412
218,0.06,4,100,0.6,1.159189490323,1.41173914286116
913,0.06,3,100,0.95,1.15930808064546,1.41188548289569
622,0.04,5,100,0.8,1.16123456684075,1.41426313683903
49,0.1,5,200,0.5,1.16124747831571,1.41427848345713
324,0.1,5,100,0.65,1.1629386434571,1.41636377392852
523,0.06,5,100,0.75,1.16307117554225,1.28230272441208
261,0.01,3,400,0.6,1.16329655380261,1.28247710873758
343,0.06,4,200,0.65,1.16408374380394,1.28307553976602
472,0.04,5,400,0.7,1.16425590201441,1.41798591517916
414,0.1,3,100,0.7,1.16474911700293,1.41865000846021
697,0.04,5,500,0.8,1.1656600852075,1.284293794199
412,0.04,3,100,0.7,1.16590712693486,1.42002092112695
693,0.06,4,500,0.8,1.16601604836944,1.28456684467188
687,0.04,3,500,0.8,1.16708069765567,1.42146660135471
121,0.01,5,100,0.55,1.1675354029934,1.42201877909636
837,0.04,3,200,0.9,1.16817576052635,1.42280542193575
686,0.01,3,500,0.8,1.16851145440317,1.42322031364376
892,0.04,4,500,0.9,1.16936461538087,1.28715210458147
496,0.01,5,500,0.7,1.16997043104365,1.28762052085408
467,0.04,4,400,0.7,1.17092622777111,1.42617683513877
758,0.06,2,400,0.85,1.17402492932121,1.4301043701142
563,0.06,3,400,0.75,1.17620627454815,1.29240255688957
838,0.06,3,200,0.9,1.17714568357015,1.43378981025881
887,0.04,3,500,0.9,1.17828081220512,1.29406872745475
420,0.14,4,100,0.7,1.18214410430941,1.43988889372649
744,0.1,4,200,0.85,1.18508596240115,1.29939253699807
515,0.14,3,100,0.75,1.18515425213386,1.44355397322894
870,0.14,4,400,0.9,1.18578822821659,1.29994325945899
287,0.04,3,500,0.6,1.18840072141284,1.44735691684304
990,0.14,3,500,0.95,1.18857860316443,1.30213457037088
219,0.1,4,100,0.6,1.18955016426274,1.44888552125804
119,0.1,4,100,0.55,1.18975419168035,1.449137312105
954,0.1,1,400,0.95,1.19119390431297,1.45235275297743
550,0.14,5,200,0.75,1.19231790815259,1.3050788437193
557,0.04,2,400,0.75,1.19303358719075,1.45305815870255
520,0.14,4,100,0.75,1.19592246823082,1.30792283705902
347,0.04,5,200,0.65,1.19608985973589,1.30805669972306
114,0.1,3,100,0.55,1.1970377741213,1.30882355367481
857,0.04,2,400,0.9,1.19791157439275,1.45894803112098
882,0.04,2,500,0.9,1.20526711148466,1.31545145888559
895,0.14,4,500,0.9,1.20545279884374,1.46810745757857
144,0.1,4,200,0.55,1.20953245033607,1.472997817664
392,0.04,4,500,0.65,1.20990816651987,1.3190201306624
865,0.14,3,400,0.9,1.21085130723286,1.31979894114459
13,0.06,3,100,0.5,1.21142434673176,1.32023403663296
724,0.1,5,100,0.85,1.21488536629433,1.32301777041417
263,0.06,3,400,0.6,1.21551487171563,1.48025087221891
662,0.04,3,400,0.8,1.21589202189858,1.4806570562415
582,0.04,2,500,0.75,1.21649729419914,1.32235969045494
441,0.01,4,200,0.7,1.21764557518478,1.48274711838039
158,0.06,2,400,0.55,1.21837245694478,1.32131925733241
669,0.1,4,400,0.8,1.21841480807322,1.32584096491959
950,0.14,5,200,0.95,1.2184915864207,1.48376100780901
38,0.06,3,200,0.5,1.21879460384423,1.48424028280871
