"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
255,0.14,1,400,0.6,0.801020408163265,0.833550065019506
660,0.14,2,400,0.8,0.801020408163265,0.806241872561768
751,0.01,1,400,0.85,0.801020408163265,0.820546163849155
754,0.1,1,400,0.85,0.801020408163265,0.823146944083225
816,0.01,4,100,0.9,0.801020408163265,0.820546163849155
852,0.04,1,400,0.9,0.801020408163265,0.820546163849155
802,0.04,1,100,0.9,0.799744897959184,0.81924577373212
893,0.06,4,500,0.9,0.799744897959184,0.815344603381014
205,0.14,1,100,0.6,0.798469387755102,0.82184655396619
503,0.06,1,100,0.75,0.798469387755102,0.803641092327698
398,0.06,5,500,0.65,0.79719387755102,0.82444733420026
491,0.01,4,500,0.7,0.79719387755102,0.786736020806242
557,0.04,2,400,0.75,0.79719387755102,0.82704811443433
768,0.06,4,400,0.85,0.79719387755102,0.82184655396619
890,0.14,3,500,0.9,0.79719387755102,0.801040312093628
25,0.14,5,100,0.5,0.795918367346939,0.82184655396619
211,0.01,3,100,0.6,0.795918367346939,0.833550065019506
348,0.06,5,200,0.65,0.795918367346939,0.817945383615085
186,0.01,3,500,0.55,0.794642857142857,0.791937581274382
279,0.1,1,500,0.6,0.794642857142857,0.82184655396619
506,0.01,2,100,0.75,0.794642857142857,0.776332899869961
530,0.14,1,200,0.75,0.794642857142857,0.82184655396619
937,0.04,3,200,0.95,0.794642857142857,0.815344603381014
984,0.1,2,500,0.95,0.794642857142857,0.817945383615085
999,0.1,5,500,0.95,0.794642857142857,0.814044213263979
521,0.01,5,100,0.75,0.793367346938776,0.762028608582575
667,0.04,4,400,0.8,0.788265306122449,0.791937581274382
789,0.1,3,500,0.85,0.788265306122449,0.812743823146944
28,0.06,1,200,0.5,0.786989795918367,0.812743823146944
204,0.1,1,100,0.6,0.785714285714286,0.811443433029909
324,0.1,5,100,0.65,0.785714285714286,0.807542262678804
304,0.1,1,100,0.65,0.784438775510204,0.802340702210663
550,0.14,5,200,0.75,0.784438775510204,0.784135240572172
583,0.06,2,500,0.75,0.784438775510204,0.788036410923277
680,0.14,1,500,0.8,0.784438775510204,0.860858257477243
722,0.04,5,100,0.85,0.783163265306122,0.817945383615085
911,0.01,3,100,0.95,0.780612244897959,0.817945383615085
4,0.1,1,100,0.5,0.779336734693878,0.810143042912874
366,0.01,4,400,0.65,0.779336734693878,0.747724317295189
837,0.04,3,200,0.9,0.779336734693878,0.814044213263979
26,0.01,1,200,0.5,0.778061224489796,0.790637191157347
57,0.04,2,400,0.5,0.778061224489796,0.76592977893368
185,0.14,2,500,0.55,0.778061224489796,0.746423927178153
922,0.04,5,100,0.95,0.778061224489796,0.812743823146944
584,0.1,2,500,0.75,0.776785714285714,0.794538361508452
842,0.04,4,200,0.9,0.775510204081633,0.811443433029909
198,0.06,5,500,0.55,0.772959183673469,0.806241872561768
358,0.06,2,400,0.65,0.772959183673469,0.791937581274382
820,0.14,4,100,0.9,0.772959183673469,0.806241872561768
43,0.06,4,200,0.5,0.771683673469388,0.738621586475943
934,0.1,2,200,0.95,0.771683673469388,0.802340702210663
500,0.14,5,500,0.7,0.770408163265306,0.780234070221066
281,0.01,2,500,0.6,0.76530612244898,0.798439531859558
434,0.1,2,200,0.7,0.76530612244898,0.776332899869961
453,0.06,1,400,0.7,0.764030612244898,0.82184655396619
547,0.04,5,200,0.75,0.764030612244898,0.781534460338101
579,0.1,1,500,0.75,0.758928571428571,0.812743823146944
604,0.1,1,100,0.8,0.758928571428571,0.817945383615085
654,0.1,1,400,0.8,0.758928571428571,0.729518855656697
128,0.06,1,200,0.55,0.75765306122449,0.788036410923277
151,0.01,1,400,0.55,0.75765306122449,0.820546163849155
872,0.04,5,400,0.9,0.75765306122449,0.784135240572172
61,0.01,3,400,0.5,0.756377551020408,0.720416124837451
450,0.14,5,200,0.7,0.755102040816326,0.801040312093628
79,0.1,1,500,0.5,0.753826530612245,0.803641092327698
645,0.14,4,200,0.8,0.753826530612245,0.780234070221066
764,0.1,3,400,0.85,0.753826530612245,0.795838751625488
948,0.06,5,200,0.95,0.753826530612245,0.784135240572172
131,0.01,2,200,0.55,0.751275510204082,0.772431729518856
177,0.04,1,500,0.55,0.751275510204082,0.791937581274382
522,0.04,5,100,0.75,0.751275510204082,0.756827048114434
686,0.01,3,500,0.8,0.751275510204082,0.782834850455137
615,0.14,3,100,0.8,0.75,0.789336801040312
354,0.1,1,400,0.65,0.748724489795918,0.794538361508452
568,0.06,4,400,0.75,0.748724489795918,0.749024707412224
340,0.14,3,200,0.65,0.744897959183674,0.76592977893368
423,0.06,5,100,0.7,0.743622448979592,0.791937581274382
923,0.06,5,100,0.95,0.74234693877551,0.771131339401821
189,0.1,3,500,0.55,0.741071428571429,0.776332899869961
206,0.01,2,100,0.6,0.741071428571429,0.764629388816645
395,0.14,4,500,0.65,0.741071428571429,0.769830949284785
302,0.04,1,100,0.65,0.739795918367347,0.784135240572172
481,0.01,2,500,0.7,0.739795918367347,0.775032509752926
555,0.14,1,400,0.75,0.739795918367347,0.793237971391417
734,0.1,2,200,0.85,0.739795918367347,0.778933680104031
78,0.06,1,500,0.5,0.738520408163265,0.788036410923277
102,0.04,1,100,0.55,0.738520408163265,0.776332899869961
888,0.06,3,500,0.9,0.738520408163265,0.777633289986996
253,0.06,1,400,0.6,0.737244897959184,0.764629388816645
91,0.01,4,500,0.5,0.733418367346939,0.791937581274382
886,0.01,3,500,0.9,0.730867346938776,0.755526657997399
345,0.14,4,200,0.65,0.728316326530612,0.773732119635891
507,0.04,2,100,0.75,0.728316326530612,0.772431729518856
197,0.04,5,500,0.55,0.727040816326531,0.764629388816645
264,0.1,3,400,0.6,0.727040816326531,0.674902470741222
700,0.14,5,500,0.8,0.727040816326531,0.743823146944083
725,0.14,5,100,0.85,0.727040816326531,0.674902470741222
902,0.04,1,100,0.95,0.727040816326531,0.764629388816645
931,0.01,2,200,0.95,0.727040816326531,0.789336801040312
957,0.04,2,400,0.95,0.727040816326531,0.687906371911573
504,0.1,1,100,0.75,0.725765306122449,0.76592977893368
546,0.01,5,200,0.75,0.725765306122449,0.771131339401821
560,0.14,2,400,0.75,0.723214285714286,0.764629388816645
777,0.04,1,500,0.85,0.723214285714286,0.676202860858258
357,0.04,2,400,0.65,0.721938775510204,0.777633289986996
207,0.04,2,100,0.6,0.719387755102041,0.716514954486346
72,0.04,5,400,0.5,0.716836734693878,0.746423927178153
173,0.06,5,400,0.55,0.716836734693878,0.807542262678804
556,0.01,2,400,0.75,0.716836734693878,0.76592977893368
439,0.1,3,200,0.7,0.715561224489796,0.708712613784135
743,0.06,4,200,0.85,0.715561224489796,0.663198959687906
855,0.14,1,400,0.9,0.715561224489796,0.747724317295189
798,0.06,5,500,0.85,0.713010204081633,0.747724317295189
82,0.04,2,500,0.5,0.711734693877551,0.751625487646294
378,0.06,1,500,0.65,0.711734693877551,0.751625487646294
982,0.04,2,500,0.95,0.711734693877551,0.706111833550065
33,0.06,2,200,0.5,0.710459183673469,0.749024707412224
142,0.04,4,200,0.55,0.709183673469388,0.775032509752926
884,0.1,2,500,0.9,0.709183673469388,0.700910273081925
16,0.01,4,100,0.5,0.707908163265306,0.746423927178153
60,0.14,2,400,0.5,0.707908163265306,0.755526657997399
96,0.01,5,500,0.5,0.706632653061224,0.794538361508452
997,0.04,5,500,0.95,0.706632653061224,0.750325097529259
21,0.01,5,100,0.5,0.704081632653061,0.752925877763329
365,0.14,3,400,0.65,0.704081632653061,0.741222366710013
715,0.14,3,100,0.85,0.704081632653061,0.756827048114434
843,0.06,4,200,0.9,0.704081632653061,0.741222366710013
27,0.04,1,200,0.5,0.700255102040816,0.750325097529259
176,0.01,1,500,0.55,0.700255102040816,0.750325097529259
788,0.06,3,500,0.85,0.700255102040816,0.778933680104031
866,0.01,4,400,0.9,0.700255102040816,0.728218465539662
918,0.06,4,100,0.95,0.700255102040816,0.767230169050715
3,0.06,1,100,0.5,0.696428571428571,0.737321196358908
945,0.14,4,200,0.95,0.69515306122449,0.728218465539662
592,0.04,4,500,0.75,0.693877551020408,0.767230169050715
229,0.1,1,200,0.6,0.692602040816326,0.732119635890767
267,0.04,4,400,0.6,0.691326530612245,0.725617685305592
732,0.04,2,200,0.85,0.691326530612245,0.730819245773732
662,0.04,3,400,0.8,0.690051020408163,0.729518855656697
739,0.1,3,200,0.85,0.690051020408163,0.682704811443433
285,0.14,2,500,0.6,0.688775510204082,0.721716514954486
678,0.06,1,500,0.8,0.688775510204082,0.721716514954486
745,0.14,4,200,0.85,0.688775510204082,0.745123537061118
297,0.04,5,500,0.6,0.6875,0.723016905071521
883,0.06,2,500,0.9,0.6875,0.729518855656697
339,0.1,3,200,0.65,0.686224489795918,0.751625487646294
420,0.14,4,100,0.7,0.686224489795918,0.724317295188557
538,0.06,3,200,0.75,0.686224489795918,0.725617685305592
711,0.01,3,100,0.85,0.686224489795918,0.716514954486346
388,0.06,3,500,0.65,0.684948979591837,0.730819245773732
758,0.06,2,400,0.85,0.684948979591837,0.716514954486346
848,0.06,5,200,0.9,0.684948979591837,0.738621586475943
921,0.01,5,100,0.95,0.684948979591837,0.754226267880364
807,0.04,2,100,0.9,0.683673469387755,0.719115734720416
226,0.01,1,200,0.6,0.682397959183674,0.71001300390117
424,0.1,5,100,0.7,0.682397959183674,0.7074122236671
30,0.14,1,200,0.5,0.681122448979592,0.764629388816645
162,0.04,3,400,0.55,0.681122448979592,0.750325097529259
960,0.14,2,400,0.95,0.681122448979592,0.706111833550065
113,0.06,3,100,0.55,0.67984693877551,0.71001300390117
149,0.1,5,200,0.55,0.67984693877551,0.738621586475943
417,0.04,4,100,0.7,0.678571428571429,0.699609882964889
353,0.06,1,400,0.65,0.677295918367347,0.70481144343303
601,0.01,1,100,0.8,0.677295918367347,0.7074122236671
794,0.1,4,500,0.85,0.677295918367347,0.694408322496749
829,0.1,1,200,0.9,0.677295918367347,0.703511053315995
644,0.1,4,200,0.8,0.676020408163265,0.70221066319896
261,0.01,3,400,0.6,0.674744897959184,0.708712613784135
427,0.04,1,200,0.7,0.674744897959184,0.7074122236671
864,0.1,3,400,0.9,0.674744897959184,0.699609882964889
222,0.04,5,100,0.6,0.673469387755102,0.633289986996099
867,0.04,4,400,0.9,0.673469387755102,0.728218465539662
870,0.14,4,400,0.9,0.673469387755102,0.697009102730819
272,0.04,5,400,0.6,0.67219387755102,0.700910273081925
897,0.04,5,500,0.9,0.67219387755102,0.708712613784135
904,0.1,1,100,0.95,0.670918367346939,0.723016905071521
258,0.06,2,400,0.6,0.669642857142857,0.694408322496749
812,0.04,3,100,0.9,0.669642857142857,0.723016905071521
839,0.1,3,200,0.9,0.669642857142857,0.724317295188557
535,0.14,2,200,0.75,0.668367346938776,0.695708712613784
38,0.06,3,200,0.5,0.667091836734694,0.697009102730819
181,0.01,2,500,0.55,0.667091836734694,0.691807542262679
306,0.01,2,100,0.65,0.667091836734694,0.698309492847854
411,0.01,3,100,0.7,0.667091836734694,0.621586475942783
532,0.04,2,200,0.75,0.667091836734694,0.691807542262679
125,0.14,5,100,0.55,0.665816326530612,0.723016905071521
200,0.14,5,500,0.55,0.665816326530612,0.617685305591678
384,0.1,2,500,0.65,0.665816326530612,0.715214564369311
387,0.04,3,500,0.65,0.665816326530612,0.721716514954486
414,0.1,3,100,0.7,0.665816326530612,0.695708712613784
485,0.14,2,500,0.7,0.665816326530612,0.697009102730819
695,0.14,4,500,0.8,0.665816326530612,0.699609882964889
818,0.06,4,100,0.9,0.665816326530612,0.713914174252276
202,0.04,1,100,0.6,0.664540816326531,0.694408322496749
333,0.06,2,200,0.65,0.664540816326531,0.694408322496749
630,0.14,1,200,0.8,0.664540816326531,0.720416124837451
689,0.1,3,500,0.8,0.664540816326531,0.677503250975293
821,0.01,5,100,0.9,0.664540816326531,0.697009102730819
990,0.14,3,500,0.95,0.664540816326531,0.70481144343303
359,0.1,2,400,0.65,0.663265306122449,0.699609882964889
299,0.1,5,500,0.6,0.661989795918367,0.687906371911573
825,0.14,5,100,0.9,0.661989795918367,0.70221066319896
45,0.14,4,200,0.5,0.660714285714286,0.612483745123537
122,0.04,5,100,0.55,0.660714285714286,0.720416124837451
232,0.04,2,200,0.6,0.660714285714286,0.70221066319896
305,0.14,1,100,0.65,0.660714285714286,0.716514954486346
456,0.01,2,400,0.7,0.660714285714286,0.719115734720416
707,0.04,2,100,0.85,0.660714285714286,0.7074122236671
8,0.06,2,100,0.5,0.659438775510204,0.700910273081925
49,0.1,5,200,0.5,0.659438775510204,0.708712613784135
75,0.14,5,400,0.5,0.659438775510204,0.706111833550065
106,0.01,2,100,0.55,0.659438775510204,0.706111833550065
588,0.06,3,500,0.75,0.659438775510204,0.70221066319896
878,0.06,1,500,0.9,0.659438775510204,0.626788036410923
927,0.04,1,200,0.95,0.659438775510204,0.711313394018205
996,0.01,5,500,0.95,0.659438775510204,0.703511053315995
126,0.01,1,200,0.55,0.658163265306122,0.703511053315995
360,0.14,2,400,0.65,0.658163265306122,0.693107932379714
392,0.04,4,500,0.65,0.658163265306122,0.622886866059818
408,0.06,2,100,0.7,0.658163265306122,0.700910273081925
531,0.01,2,200,0.75,0.658163265306122,0.708712613784135
580,0.14,1,500,0.75,0.658163265306122,0.717815344603381
860,0.14,2,400,0.9,0.658163265306122,0.631989596879064
101,0.01,1,100,0.55,0.656887755102041,0.64889466840052
558,0.06,2,400,0.75,0.656887755102041,0.703511053315995
95,0.14,4,500,0.5,0.655612244897959,0.689206762028609
505,0.14,1,100,0.75,0.655612244897959,0.616384915474642
702,0.04,1,100,0.85,0.655612244897959,0.697009102730819
194,0.1,4,500,0.55,0.654336734693878,0.71001300390117
537,0.04,3,200,0.75,0.654336734693878,0.678803641092328
704,0.1,1,100,0.85,0.654336734693878,0.698309492847854
737,0.04,3,200,0.85,0.654336734693878,0.70221066319896
760,0.14,2,400,0.85,0.654336734693878,0.691807542262679
822,0.04,5,100,0.9,0.654336734693878,0.693107932379714
68,0.06,4,400,0.5,0.653061224489796,0.635890767230169
534,0.1,2,200,0.75,0.653061224489796,0.729518855656697
755,0.14,1,400,0.85,0.653061224489796,0.698309492847854
9,0.1,2,100,0.5,0.651785714285714,0.694408322496749
174,0.1,5,400,0.55,0.651785714285714,0.695708712613784
367,0.04,4,400,0.65,0.651785714285714,0.685305591677503
382,0.04,2,500,0.65,0.651785714285714,0.695708712613784
431,0.01,2,200,0.7,0.651785714285714,0.690507152145644
573,0.06,5,400,0.75,0.651785714285714,0.693107932379714
642,0.04,4,200,0.8,0.651785714285714,0.694408322496749
